INV_ID,INV_NO,ANC_NUM,INV_CATL_NO,CATL_MODELE,MARQ,DATE_INSPECTION,CE_NO,ELEMENT,CATEGORIE,COULEUR,MATERIAU,CONDITION,INTERVENTION,EMPL_X,EMPL_Y,EMPL_Z,TERRITOIRE,STATUT,BASE,ANCRAGE,PARC,AIRE,EMPL_ID,ORDRE_AFFICHAGE,LONG,LAT
1556502,INV-1556502,3698,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-10-07,61,Support vélo SUV,Support vélo,,,,,298194.95,5041711.17,0,22;,Actif,NON,,JEANNE-MANCE,,1548166,2,-73.58454,45.515289
1556596,INV-1556596,6900,1191,"24,004",Support à bicyclettes TAZ,,61,Support vélo SUV,Support vélo,,,,,294292.332,5046805.015,0,26;,Actif,NON,,COMPLEXE ENVIRONNEMENTAL DE SAINT-MICHEL,,1548260,2,-73.6346,45.561077
1556597,INV-1556597,6901,1193,"24,081","Support à bicyclettes ""CESM""",,61,Support vélo SUV,Support vélo,,,,,294320.112,5046770.876,0,26;,Actif,NON,,COMPLEXE ENVIRONNEMENTAL DE SAINT-MICHEL,,1548261,2,-73.634244,45.56077
1579606,INV-1579606,7501,1195,Modèle à valider,Support à bicyclettes à valider,2011-09-08,61,Support vélo SUV,Support vélo,,,,,276077.933,5041468.83,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1571172,2,-73.867605,45.512548
1579607,INV-1579607,7627,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-09-08,61,Support vélo SUV,Support vélo,,,,,275371.636,5041340.58,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1571173,2,-73.876637,45.511364
1579608,INV-1579608,7584,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-09-08,61,Support vélo SUV,Support vélo,,,,,274835.106,5041006.141,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1571174,2,-73.883483,45.508332
1684905,INV-1684905,SMU-102719,1195,Modèle à valider,Support à bicyclettes à valider,2006-05-08,61,Support vélo SUV,Support vélo,,,,,298958.213,5040087.5,0,20;,Actif,NON,,,,1702678,2,-73.574752,45.500685
1685056,INV-1685056,SMU-134155,1195,Modèle à valider,Support à bicyclettes à valider,2007-09-12,61,Support vélo SUV,Support vélo,,,,,294084.783,5040373,0,27;,Actif,NON,,,,1702829,2,-73.637118,45.503196
1685057,INV-1685057,SMU-134157,1195,Modèle à valider,Support à bicyclettes à valider,2006-09-22,61,Support vélo SUV,Support vélo,,,,,294625.038,5040027.5,0,27;,Actif,NON,,,,1702830,2,-73.630198,45.500095
1685115,INV-1685115,SMU-218790,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,291727.316,5046126.5,0,24;,Actif,NON,,,,1702888,2,-73.667439,45.554928
1685116,INV-1685116,SMU-218797,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292891.465,5047758.5,0,24;,Actif,NON,,,,1702889,2,-73.652568,45.569634
1685117,INV-1685117,SMU-218800,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292960.883,5047850,0,24;,Actif,NON,,,,1702890,2,-73.651681,45.570459
1685118,INV-1685118,SMU-218802,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292759.883,5047396.5,0,24;,Actif,NON,,,,1702891,2,-73.654245,45.566374
1685119,INV-1685119,SMU-218804,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292432.069,5046639,0,24;,Actif,NON,,,,1702892,2,-73.658426,45.559553
1685120,INV-1685120,SMU-218806,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292842.108,5047653,0,24;,Actif,NON,,,,1702893,2,-73.653198,45.568684
1685121,INV-1685121,SMU-218809,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,293186.204,5048253,0,24;,Actif,NON,,,,1702894,2,-73.648804,45.574089
1685122,INV-1685122,SMU-218813,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292779.955,5047496,0,24;,Actif,NON,,,,1702895,2,-73.65399,45.56727
1685123,INV-1685123,SMU-218815,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292401.336,5046564.5,0,24;,Actif,NON,,,,1702896,2,-73.658817,45.558882
1685124,INV-1685124,SMU-218818,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292467.944,5046681.5,0,24;,Actif,NON,,,,1702897,2,-73.657967,45.559936
1685125,INV-1685125,SMU-218820,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,293986.115,5045187,0,24;,Actif,NON,,,,1702898,2,-73.638487,45.546513
1685126,INV-1685126,SMU-218822,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,293533.488,5045392.5,0,24;,Actif,NON,,,,1702899,2,-73.644288,45.548355
1685127,INV-1685127,SMU-218825,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,293012.672,5045609,0,24;,Actif,NON,,,,1702900,2,-73.650963,45.550294
1685128,INV-1685128,SMU-218827,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292921.751,5045646,0,24;,Actif,NON,,,,1702901,2,-73.652129,45.550626
1685129,INV-1685129,SMU-218829,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292402.739,5045845.5,0,24;,Actif,NON,,,,1702902,2,-73.658781,45.552412
1685130,INV-1685130,SMU-218831,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-29,61,Support vélo SUV,Support vélo,,,,,292102.607,5045970,0,24;,Actif,NON,,,,1702903,2,-73.662628,45.553527
1685131,INV-1685131,SMU-218834,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-29,61,Support vélo SUV,Support vélo,,,,,291841.97,5045203.5,0,24;,Actif,NON,,,,1702904,2,-73.665946,45.546625
1685132,INV-1685132,SMU-218836,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-29,61,Support vélo SUV,Support vélo,,,,,291868.023,5045264.5,0,24;,Actif,NON,,,,1702905,2,-73.665614,45.547174
1685167,INV-1685167,SMU-315625,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,299646.123,5043977.755,0,22;,Actif,NON,,BALDWIN,,1702940,2,-73.56599,45.535696
1685168,INV-1685168,SMU-315626,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,299764.823,5043953.348,0,22;,Actif,NON,,BALDWIN,,1702941,2,-73.56447,45.535478
1685169,INV-1685169,SMU-315627,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,299748.594,5043903.5,0,22;,Actif,NON,,BALDWIN,,1702942,2,-73.564677,45.535029
1685170,INV-1685170,SMU-315628,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,299750.625,5043906.5,0,22;,Actif,NON,,BALDWIN,,1702943,2,-73.564651,45.535056
1685171,INV-1685171,SMU-315629,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,299752.567,5043909.656,0,22;,Actif,NON,,BALDWIN,,1702944,2,-73.564626,45.535085
1685205,INV-1685205,SMU-315671,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298026.414,5043032.473,0,22;,Actif,NON,,BERRI / SAINT-JOSEPH,,1702978,2,-73.586716,45.527177
1685206,INV-1685206,SMU-315672,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298025.727,5043032.986,0,22;,Actif,NON,,BERRI / SAINT-JOSEPH,,1702979,2,-73.586724,45.527181
1685207,INV-1685207,SMU-315673,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298028.029,5043026.468,0,22;,Actif,NON,,BERRI / SAINT-JOSEPH,,1702980,2,-73.586695,45.527123
1685224,INV-1685224,SMU-315699,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298777.589,5042521.655,0,22;,Actif,NON,,"LA BOLDUC, DE",,1702997,2,-73.577093,45.522587
1685225,INV-1685225,SMU-315700,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298751.397,5042494.526,0,22;,Actif,NON,,"LA BOLDUC, DE",,1702998,2,-73.577428,45.522343
1685245,INV-1685245,SMU-315725,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298885.348,5044418.595,0,22;,Actif,NON,,,,1703018,2,-73.575736,45.539657
1685246,INV-1685246,SMU-315726,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298886,5044411.5,0,22;,Actif,NON,,,,1703019,2,-73.575728,45.539593
1685247,INV-1685247,SMU-315727,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298892.758,5044413.877,0,22;,Actif,NON,,,,1703020,2,-73.575641,45.539615
1685310,INV-1685310,SMU-315569,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,299475.415,5044091.808,0,22;,Actif,NON,,BALDWIN,,1703083,2,-73.568177,45.536721
1685360,INV-1685360,SMU-315504,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298585.422,5042188.028,0,22;,Actif,NON,,,,1703133,2,-73.579549,45.519583
1685369,INV-1685369,SMU-315517,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,297576.356,5042845.848,0,22;,Actif,NON,,ALPHONSE-TÉLESPHORE-LÉPINE,,1703142,2,-73.592475,45.525493
1685393,INV-1685393,SMU-315546,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298433.448,5042068.161,0,22;,Actif,NON,,"AMÉRIQUES, DES",,1703166,2,-73.581492,45.518503
1685409,INV-1685409,SMU-220183,1195,Modèle à valider,Support à bicyclettes à valider,2008-04-02,61,Support vélo SUV,Support vélo,,,,,294762.646,5038324.5,0,27;,Actif,NON,,,,1703182,2,-73.628402,45.484773
1685410,INV-1685410,SMU-220182,1195,Modèle à valider,Support à bicyclettes à valider,2008-04-02,61,Support vélo SUV,Support vélo,,,,,295740.335,5036727,0,27;,Actif,NON,,,,1703183,2,-73.615866,45.470411
1685411,INV-1685411,SMU-218601,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-01,61,Support vélo SUV,Support vélo,,,,,291544.924,5046198,0,24;,Actif,NON,,,,1703184,2,-73.669777,45.555568
1685412,INV-1685412,SMU-268718,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,298384.013,5046152.312,0,25;,Actif,NON,,"UKRAINE, DE L'",,1703185,2,-73.582179,45.555253
1685413,INV-1685413,SMU-268720,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,299149.015,5046969.816,0,25;,Actif,NON,,,,1703186,2,-73.572389,45.562616
1685414,INV-1685414,SMU-268722,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,296374.729,5043461.659,0,25;,Actif,NON,,,,1703187,2,-73.607868,45.531021
1685415,INV-1685415,SMU-268723,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,296394.878,5043492.022,0,25;,Actif,NON,,,,1703188,2,-73.60761,45.531294
1685416,INV-1685416,SMU-268725,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,295605.37,5043577.236,0,25;,Actif,NON,,,,1703189,2,-73.61772,45.532051
1685417,INV-1685417,SMU-268728,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,295942.585,5044003.492,0,25;,Actif,NON,,,,1703190,2,-73.61341,45.535891
1685418,INV-1685418,SMU-268730,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,296375.738,5043925.108,0,25;,Actif,NON,,,,1703191,2,-73.607863,45.535191
1685419,INV-1685419,SMU-268731,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,296366.085,5043336.417,0,25;,Actif,NON,,,,1703192,2,-73.607976,45.529893
1685420,INV-1685420,SMU-268733,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,296223.574,5043447.18,0,25;,Actif,NON,,,,1703193,2,-73.609803,45.530888
1685421,INV-1685421,SMU-268736,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,297195.87,5043732.599,0,25;,Actif,NON,,,,1703194,2,-73.597359,45.533468
1685422,INV-1685422,SMU-268737,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,297926.625,5045560.413,0,25;,Actif,NON,,,,1703195,2,-73.588029,45.549923
1685423,INV-1685423,SMU-268739,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,298081.874,5044326.947,0,25;,Actif,NON,,RÉSEAU VERT,,1703196,2,-73.586023,45.538825
1685424,INV-1685424,SMU-268741,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,298393.761,5046681.068,0,25;,Actif,NON,,,,1703197,2,-73.582061,45.560011
1685425,INV-1685425,SMU-268742,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,298040.805,5045472.814,0,25;,Actif,NON,,,,1703198,2,-73.586565,45.549136
1685426,INV-1685426,SMU-268744,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,296365.21,5043419.395,0,25;,Actif,NON,,,,1703199,2,-73.607989,45.53064
1685427,INV-1685427,SMU-268746,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,296223.032,5044615.962,0,25;,Actif,NON,,,,1703200,2,-73.60983,45.541406
1685428,INV-1685428,SMU-268747,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,297684.111,5044915.478,0,25;,Actif,NON,,,,1703201,2,-73.591125,45.544117
1685431,INV-1685431,SMU-268009,1195,Modèle à valider,Support à bicyclettes à valider,2009-07-23,61,Support vélo SUV,Support vélo,,,,,297364.395,5035146.673,0,21;,Actif,NON,,,,1703204,2,-73.595071,45.45621
1685869,INV-1685869,SMU-263608,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-30,61,Support vélo SUV,Support vélo,,,,,296628.146,5044114.192,0,25;,Actif,NON,,,,1703642,2,-73.604634,45.536895
1685871,INV-1685871,SMU-263272,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,299450.078,5045837.783,0,25;,Actif,NON,,LAFOND,,1703644,2,-73.568521,45.552432
1685872,INV-1685872,SMU-263273,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,297962.649,5047182.364,0,25;,Actif,NON,,,,1703645,2,-73.58759,45.564518
1685873,INV-1685873,SMU-263275,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,298863.339,5048653.063,0,25;,Actif,NON,,,,1703646,2,-73.57607,45.57776
1685874,INV-1685874,SMU-263276,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,298968.141,5047037.302,0,25;,Actif,NON,,,,1703647,2,-73.574707,45.563222
1685875,INV-1685875,SMU-263277,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,297523.962,5045226.373,0,25;,Actif,NON,,,,1703648,2,-73.593181,45.546913
1685876,INV-1685876,SMU-263278,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,296096.009,5043987.93,0,25;,Actif,NON,,,,1703649,2,-73.611446,45.535753
1685877,INV-1685877,SMU-263280,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,296704.934,5044568.961,0,25;,Actif,NON,,,,1703650,2,-73.603659,45.540988
1685878,INV-1685878,SMU-263281,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,296576.325,5044364.753,0,25;,Actif,NON,,,,1703651,2,-73.605302,45.539149
1685879,INV-1685879,SMU-263282,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,296555.558,5043742.987,0,25;,Actif,NON,,,,1703652,2,-73.605557,45.533554
1685880,INV-1685880,SMU-263283,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,296840.942,5044155.524,0,25;,Actif,NON,,,,1703653,2,-73.60191,45.53727
1685881,INV-1685881,SMU-263284,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,295935.845,5043736.721,0,25;,Actif,NON,,,,1703654,2,-73.613492,45.53349
1685882,INV-1685882,SMU-263287,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,297424.491,5045684.402,0,25;,Actif,NON,,,,1703655,2,-73.594461,45.551034
1685883,INV-1685883,SMU-263288,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,297644.777,5045473.231,0,25;,Actif,NON,,MOLSON,,1703656,2,-73.591637,45.549136
1685884,INV-1685884,SMU-263189,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,297410.759,5046284.037,0,25;,Actif,NON,,,,1703657,2,-73.594646,45.556429
1685885,INV-1685885,SMU-263190,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,296571.335,5043921.31,0,25;,Actif,NON,,,,1703658,2,-73.605358,45.535159
